date,BAJAJ-AUTO,BEL,BHARTIARTL,M&M,TRENT
2023-11-08,1.0759800257153955,1.0086206896551728,1.0123743650707877,0.9674775595160654,1.191224321305425
2023-11-09,1.080226056274855,0.9910201149425292,1.0076191505457688,1.0095290750617918,1.203462677868972
2023-11-10,1.0748736656400435,0.9971264367816096,1.0110234518534529,0.9913490308312728,1.208950512359769
2023-11-12,1.084940545604959,1.0028735632183912,1.0137252782881223,0.992747495772082,1.2113301928026812
2023-11-13,1.081481924468498,1.030172413793104,1.0104830865665186,1.0018537791075834,1.242800252537517
2023-11-15,1.1037087980544005,1.027658045977012,1.0266940451745377,1.0043905294653304,1.239934923024623
2023-11-16,1.1065394850940398,1.0244252873563222,1.026207716416297,1.0208794067906848,1.2358311883832749
2023-11-17,1.12260662420636,1.0495689655172418,1.0237760726250942,1.0306686613763487,1.251226263901705
2023-11-20,1.1263243927478586,1.0334051724137934,1.039014373716632,1.0096266423832436,1.2737360982953725
2023-11-21,1.133460913594274,1.0262212643678164,1.0492272776396838,1.0145375308963176,1.269365256665534
2023-11-22,1.146537890340778,1.0190373563218391,1.048038474008429,1.0039352152985552,1.2758729542032932
2023-11-23,1.1811639705369326,1.0010775862068968,1.0554955149681178,1.0054962924417838,1.289422563255792
2023-11-24,1.182170658533424,1.0082614942528736,1.05171295795958,1.0102770911929222,1.2868243407313875
2023-11-28,1.1956961596348004,1.0150862068965518,1.0644115422025284,1.0186353583972931,1.2975329027244915
2023-11-29,1.2100090701591752,1.012931034482759,1.0757592132281415,1.053141667750747,1.299791170899908
2023-11-30,1.2141155598082298,1.048132183908046,1.0966173133037929,1.0717770261480413,1.3535039580399209
2023-12-01,1.205244744789641,1.0592672413793105,1.0966173133037929,1.0573045401326906,1.363556893788549
2023-12-04,1.2362726629389298,1.1030890804597702,1.1162866097481894,1.0776961103161171,1.3680005827788848
2023-12-05,1.2239930628233102,1.0919540229885056,1.114341294715227,1.0966892155587349,1.3961196639308444
2023-12-06,1.2100090701591752,1.12176724137931,1.1071544363990051,1.1073240535969813,1.3927686853479684
2023-12-07,1.2147235594892791,1.1519396551724137,1.0807305738679345,1.100982177702614,1.3817687339128757
2023-12-08,1.2111552990660714,1.1404454022988504,1.0810007565114017,1.085306361389358,1.3798747025399458
2023-12-11,1.223654177755184,1.158405172413793,1.0816491948557223,1.0746715233511115,1.3993492302462254
2023-12-12,1.2467382312192872,1.1551724137931034,1.075597103642062,1.0637439833485098,1.4003933757466869
2023-12-13,1.259077634582223,1.169899425287356,1.080622500810548,1.0837452842461293,1.4391967364382507
2023-12-14,1.2628153375394937,1.1781609195402296,1.086350372852048,1.108072069728112,1.4495410616288682
2023-12-15,1.25092445853143,1.2144396551724137,1.0726791310926187,1.1219916742552356,1.4519693069787785
2023-12-18,1.2888995205772988,1.2406609195402294,1.0701934507727224,1.1127878235982822,1.4430819289981072
2023-12-19,1.2795901484117236,1.2431752873563215,1.0682481357397602,1.105340184727461,1.45733572920208
2023-12-20,1.2687159246080375,1.2015086206896548,1.049983789041392,1.0712566671002988,1.4321548249235114
2023-12-21,1.2451733795811764,1.2259339080459766,1.0568464281854535,1.062735787693508,1.4351901316108993
2023-12-22,1.2702409074146042,1.255747126436781,1.0694369393710148,1.0629959672173794,1.4401923170317144
2023-12-26,1.2886702747959196,1.3071120689655165,1.0805684642818545,1.0812085338883823,1.4423777378466336
2023-12-27,1.3375295278533603,1.2945402298850566,1.103642062033935,1.0979250682971244,1.4621679374484016
2023-12-28,1.3362636924518316,1.3124999999999991,1.1203933859288877,1.128170937947183,1.4695740857656274
2023-12-29,1.3549920760697287,1.3232758620689649,1.115530098346482,1.1248861714583056,1.4836336263416072
2024-01-01,1.3358251353048454,1.3286637931034475,1.0948341078569108,1.107909457525692,1.457967072993057
2024-01-02,1.328638778419,1.308548850574712,1.1041824273208685,1.0772733185898264,1.454616094410181
2024-01-03,1.3927179579184463,1.3099856321839074,1.1187722900680857,1.0766553922206317,1.4852848331795463
2024-01-04,1.379890161369094,1.3426724137931028,1.1324975683562086,1.0678418108494856,1.4898984993443756
2024-01-05,1.3911232046566775,1.3358477011494243,1.1310926186101802,1.068036945492389,1.4887815064834171
2024-01-08,1.3921896959004856,1.3189655172413786,1.1337404085161569,1.051222843762195,1.4785828760137945
2024-01-09,1.414127520457692,1.3265086206896544,1.1504376958824163,1.0601665148952772,1.5130153950755203
2024-01-10,1.40612385252519,1.3333333333333326,1.148492380849454,1.0620528164433454,1.5412558884949756
2024-01-11,1.454983105582631,1.3243534482758614,1.148654490435534,1.0593534538831788,1.5423243164489362
2024-01-12,1.4556010724715664,1.318247126436781,1.1632443531827512,1.0566215688825282,1.559977660142783
2024-01-15,1.4616112988268577,1.3552442528735629,1.191397384632011,1.0638415506699614,1.5508231751736217
2024-01-16,1.4540063192097976,1.3419540229885054,1.1843726359018694,1.0539547287628457,1.5376135204701102
2024-01-17,1.4284902670214972,1.3336925287356318,1.172862855290176,1.0392220632236235,1.5287504249429382
2024-01-18,1.412074275633165,1.352011494252873,1.174808170323138,1.0519383374528417,1.5306444563158683
2024-01-19,1.422629548784497,1.378232758620689,1.215821895601426,1.0768505268635349,1.5589577970958208
2024-01-20,1.4143767006548436,1.3893678160919536,1.2144709823840911,1.0552231039417186,1.5504832208246344
2024-01-23,1.4145262087731345,1.3441091954022983,1.251486004539068,1.0375959411994264,1.5366665047836456
2024-01-24,1.4378395080186166,1.359554597701149,1.2860153463741486,1.0589957070378548,1.5651255402845925
2024-01-25,1.5145172382860366,1.3627873563218385,1.2542418675024312,1.063809028229477,1.5695206643679298
2024-01-29,1.5048091778050192,1.3714080459770108,1.25597103642062,1.066736047873031,1.5766111407896677
2024-01-30,1.5083176349809104,1.3498563218390798,1.2521884794120823,1.0539547287628448,1.4836336263416074
2024-01-31,1.5284812965343997,1.3354885057471255,1.2652112828271909,1.0742487316248197,1.4991743965810325
2024-02-01,1.5261290354732908,1.3175287356321832,1.244137036636766,1.0739885521009482,1.5068719343402477
2024-02-02,1.5425649612773953,1.3261494252873556,1.243704744407219,1.0802328606738634,1.5181632752173295
2024-02-05,1.5266273958675936,1.304238505747126,1.2034475305306385,1.1080720697281108,1.4701325821961069
2024-02-06,1.5390166352699597,1.3153735632183905,1.225602507294931,1.123747886041367,1.4739449273954657
2024-02-07,1.5353287683521193,1.3053160919540223,1.225872689938398,1.1194224014570038,1.7519790199601784
2024-02-08,1.546362467481982,1.3275862068965514,1.2343564249432617,1.0965916482372824,1.8658394444174655
2024-02-09,1.5518643662350844,1.2977729885057467,1.2106884253755537,1.0708989202549746,1.8258219610509463
2024-02-12,1.560854787748306,1.2546695402298846,1.2090132929860584,1.08003772603096,1.8464620465251829
2024-02-13,1.5782874343410158,1.2686781609195397,1.2080946719982704,1.071126577338362,1.8703559807682988
2024-02-14,1.6113586301069458,1.3045977011494247,1.2059332108505345,1.0778262000780523,1.9042300033995456
2024-02-15,1.6192825603763594,1.3358477011494243,1.211174754133794,1.1480746715233496,1.9196007964644768
2024-02-16,1.6595500802360208,1.3527298850574705,1.2104182427320864,1.1939313126056963,1.954543247049684
2024-02-19,1.6963589789592215,1.3559626436781602,1.2344104614719549,1.2023871471315193,1.965494633577779
2024-02-20,1.6535996571280462,1.369612068965517,1.2363017399762235,1.2057044360608806,1.9551745908406608
2024-02-21,1.641050942399503,1.3556034482758614,1.2319247811520586,1.2096071289189527,1.8914817153125172
2024-02-22,1.6941163571848592,1.3990660919540223,1.2272236031557329,1.2425848835696616,1.9202564227089527
2024-02-23,1.6818566914850115,1.4748563218390798,1.2166324435318272,1.2553336802393635,1.8871351561361784
2024-02-26,1.6840594444278296,1.4673132183908038,1.1996649735221006,1.2552361129179117,1.8671264144529185
2024-02-27,1.6871492788725069,1.4752155172413783,1.218523722036096,1.268765448159228,1.912243213054249
2024-02-28,1.6323595371228632,1.4773706896551713,1.219874635253431,1.236925978925457,1.9060754698654772
2024-02-29,1.5766827138713608,1.473419540229884,1.214038690154544,1.2569272798230764,1.88519255985625
2024-03-01,1.602736995285508,1.4770114942528727,1.219820598724738,1.2833029790555468,1.8946384342674003
2024-03-02,1.602986175482659,1.4852729885057463,1.222414352102021,1.274944711851176,1.89869360400175
2024-03-04,1.6360773056643612,1.5057471264367808,1.225008105479304,1.2495446858332235,1.903647224515567
2024-03-05,1.6648725692471738,1.5140086206896544,1.263265967794229,1.2613828541693757,1.87086591229178
2024-03-06,1.7155159525162182,1.5118534482758612,1.2900680860261535,1.2818069467932858,1.8804331989704255
2024-03-07,1.7699867436135082,1.5459770114942522,1.296552469469361,1.2342591388057742,1.9193822543829844
2024-03-11,1.7262007993700692,1.5269396551724133,1.2932022046903706,1.2321777026148024,1.944878830557041
2024-03-12,1.699947173798201,1.467313218390804,1.3014697935804602,1.2326980616625454,1.946772861929971
2024-03-13,1.671480828075628,1.3670977011494247,1.2631038582081486,1.2057369585013642,1.9154242144626308
2024-03-14,1.6712117134627045,1.4026580459770108,1.2910407435426343,1.2297059971380233,1.981982419503668
2024-03-15,1.6646632578815668,1.356681034482758,1.3184913001188805,1.1704826330167797,1.973629255499977
2024-03-18,1.6987710432676464,1.364224137931034,1.3242191721603804,1.2072655132041088,1.9771016463503484
2024-03-19,1.722373391541825,1.3318965517241377,1.3275154004106775,1.199362560166513,1.9210577436744216
2024-03-20,1.7214564084163075,1.34662356321839,1.331243920890522,1.1996877845713525,1.9256228449322528
2024-03-21,1.7443809865542337,1.414152298850574,1.3193558845779747,1.2136399115389598,1.943494730707592
2024-03-22,1.783183326854645,1.418821839080459,1.335891062358154,1.2220632236242988,1.9176339177310484
2024-03-26,1.7862332924677782,1.4324712643678157,1.3110342591591913,1.2124040588005704,1.8851682774027496
2024-03-27,1.826490845119554,1.4328304597701145,1.3236788068734462,1.2235917783270438,1.8819872759943672
2024-03-28,1.8236302564562563,1.4475574712643673,1.3277855830541443,1.2497398204761263,1.9173425282890597
2024-04-01,1.80249977573782,1.5165229885057463,1.31562736409813,1.2462273969038618,1.887620805206159
2024-04-02,1.8491363414366708,1.587643678160919,1.305792715875932,1.2826525302458676,1.8900976154630675
2024-04-03,1.810134656978538,1.5912356321839074,1.3246514643899274,1.2939378170937923,1.905128454179011
2024-04-04,1.8232315681408136,1.582614942528735,1.304279693072517,1.302653831143487,1.9441503569520675
2024-04-05,1.795991188988226,1.6127873563218385,1.28715011347671,1.3095485885260811,1.909863532611336
2024-04-08,1.8001774163003688,1.6059626436781604,1.3019561223387008,1.3516976713932596,1.9094992958088493
2024-04-09,1.78989125776196,1.6390086206896546,1.3016859396952338,1.3600234161571467,1.89517264824438
2024-04-10,1.7952037795652271,1.6433189655172409,1.328650167513239,1.35046181865487,1.952867757758245
2024-04-12,1.8070248881180884,1.6774425287356314,1.3244893548038472,1.3470469624040569,1.968748482346657
2024-04-15,1.7935093542245977,1.6842672413793096,1.3234086242299792,1.3356641082346798,1.927638288572678
2024-04-16,1.7779804443381244,1.6770833333333326,1.314654706581649,1.3212566671002972,1.9368656209023365
2024-04-18,1.7983434500493345,1.6605603448275856,1.367934723873338,1.3171263171588377,1.98489631392356
2024-04-19,1.755125636655401,1.6760057471264365,1.3930617097157674,1.3548198256797173,2.0197901996017684
2024-04-22,1.753381375275341,1.6760057471264365,1.4023019561223382,1.3598608039547269,2.0244767131270955
2024-04-23,1.7533913424832273,1.6835488505747125,1.4507186858316214,1.34161571484324,2.0194745277062807
2024-04-24,1.7337160741161552,1.6989942528735626,1.4442883389171073,1.3389163522830734,2.0502889611966406
2024-04-25,1.7412512832780125,1.7068965517241372,1.4467740192370036,1.3638935865747346,2.099533776892818
2024-04-26,1.7889742746364432,1.7165948275862062,1.4330487409488808,1.3301027709119275,2.0906463989121478
2024-04-29,1.7462747560525842,1.6910919540229878,1.440019453150329,1.3412579679979169,2.095138652809481
2024-04-30,1.7748906098934476,1.6792385057471255,1.4290500378255693,1.4025952907506158,2.14166383371376
2024-05-02,1.8161548505417149,1.686422413793103,1.4093267048524794,1.421328216469362,2.2566655334855046
2024-05-03,1.8151481625452237,1.681752873563218,1.380525235058899,1.4264342396253396,2.1969064154242157
2024-05-06,1.8045729549781189,1.6655890804597695,1.3870096185021066,1.4472160790945734,2.189815939002478
2024-05-07,1.7298886662879098,1.633620689655172,1.3899816275802437,1.4254585664108217,2.187339128745569
2024-05-08,1.7441417735649682,1.6637931034482754,1.3926294174862195,1.4195394822427456,2.184740906221166
2024-05-09,1.763567861734889,1.6249999999999996,1.3784178104398563,1.439150513854558,2.140716818027294
2024-05-10,1.7904693558193512,1.6314655172413788,1.4061925861882625,1.4264667620658238,2.171531251517654
2024-05-13,1.7925624694754227,1.6145833333333328,1.3897654814654696,1.4207428125406512,2.1687630518187566
2024-05-14,1.8071046257811767,1.6591235632183905,1.3879822760185874,1.4764537530896298,2.205016754892916
2024-05-15,1.7747909378145867,1.6727729885057467,1.4156489787096067,1.497528294523219,2.198533339808656
2024-05-16,1.7685514656779164,1.7090517241379306,1.4536906949097577,1.5427019643554027,2.232358797532904
2024-05-17,1.7503812457016383,1.7830459770114937,1.4529882200367437,1.6356185768180016,2.250764897285224
2024-05-18,1.7569895045300925,1.8591954022988504,1.4565546309305075,1.628528684792504,2.254868631926572
2024-05-21,1.7583550120104825,1.969468390804597,1.4528261104506632,1.640854689735915,2.266669904327135
2024-05-22,1.7553349480210072,2.03735632183908,1.4567167405165875,1.6398139716404294,2.2567869457530008
2024-05-23,1.7868113905251688,2.072557471264367,1.484977845023234,1.6971510342136045,2.2818464377640737
2024-05-24,1.783771392119922,2.135057471264367,1.5005944018156256,1.6779953167685675,2.2900296245932705
2024-05-27,1.7938382720848374,2.11530172413793,1.4961093699340735,1.658059060751916,2.2738089456558708
2024-05-28,1.7920541418732334,2.0768678160919536,1.4817356533016304,1.6604657213477272,2.2417075421300585
2024-05-29,1.808091379361896,2.098778735632183,1.4882740732735311,1.6480096266423805,2.2689767374095497
2024-05-30,1.78781807852166,2.0880028735632177,1.488328109802225,1.6218941069337816,2.258923801660922
2024-05-31,1.8109918368567373,2.1260775862068955,1.483572895277206,1.6301873292571845,2.214146957408578
2024-06-03,1.8609674171974169,2.2891522988505733,1.5034043013076823,1.7132821646936354,2.2641930940702264
2024-06-04,1.8432855904075551,1.8358477011494243,1.4046255268561536,1.6735397424222682,2.2039483269389555
2024-06-05,1.9141524384774051,1.870330459770114,1.4528801469793569,1.7828476648887694,2.3815259093778853
2024-06-06,1.9339273789233384,1.965876436781608,1.4812493245433902,1.756114218810976,2.3692147054538406
2024-06-07,1.938731573124416,2.034482758620688,1.540311250405273,1.8586249512163355,2.411053372832793
2024-06-10,1.9402266543073243,2.035919540229884,1.5411758348643674,1.8261675556133696,2.413408770822205
2024-06-11,1.9561044164698105,2.05603448275862,1.5424727115530088,1.8443801222843728,2.382885726773835
2024-06-12,1.9743543741091767,2.086925287356321,1.554522857451636,1.813158579419796,2.4418678063231525
2024-06-13,1.978171814729536,2.1616379310344818,1.5408516156922063,1.86138935865747,2.439828080229228
2024-06-14,1.98581666317814,2.2241379310344818,1.5426348211390886,1.9049043840249735,2.5474964790442445
2024-06-18,1.977135225109386,2.2862787356321825,1.543661515184263,1.9265643293872736,2.601913457335731
2024-06-19,1.930807642855003,2.2219827586206886,1.5047552145250174,1.908319240275787,2.6015249380797454
2024-06-20,1.920082927169608,2.2406609195402285,1.492651032097697,1.8675686223494177,2.591981933854598
2024-06-21,1.9141524384774056,2.190732758620688,1.5303685291256874,1.847242097046959,2.557597979699871
2024-06-24,1.9426586530315224,2.2252155172413777,1.5344212687776924,1.896578639261087,2.620440969355545
2024-06-25,1.9256545963779128,2.224856321839079,1.529179725494433,1.8924157668791437,2.592783254820069
2024-06-26,1.8887161239521928,2.2043821839080446,1.5773262725602493,1.854754780798748,2.60492448156962
2024-06-27,1.8773136381305464,2.1874999999999987,1.5949421809142963,1.8791140887212143,2.588023893934245
2024-06-28,1.8940984162106629,2.197557471264366,1.5606289851939896,1.86460908026538,2.6612840561410347
2024-07-01,1.9002282490605864,2.2101293103448256,1.5713822544039755,1.8705932093144235,2.678670292846391
2024-07-02,1.8740842627754648,2.198994252873561,1.5335026477899043,1.8636334070508616,2.688504686513527
2024-07-03,1.878300391711266,2.259339080459768,1.5344753053063855,1.8719591518147485,2.6682045553882783
2024-07-04,1.8859651745756425,2.279813218390802,1.5379336431427628,1.888122804735264,2.7183963867709213
2024-07-05,1.920840434968948,2.327945402298848,1.5451205014589846,1.873682841160397,2.729299208392018
2024-07-08,1.8996302165874237,2.4037356321839054,1.551010483086565,1.854657213477296,2.716842309746979
2024-07-09,1.900567134128713,2.4051724137931005,1.551442775316112,1.9028879927149696,2.7161624010490044
2024-07-10,1.902231657845684,2.3983477011494223,1.5617097157678574,1.7770261480421454,2.7040940216599507
2024-07-11,1.8871512723140829,2.410201149425284,1.5540365286933953,1.7549434109535544,2.736753921616242
2024-07-12,1.8799649154282372,2.392959770114939,1.548957094996216,1.7587810589306585,2.7445243067359546
2024-07-15,1.9283258080913757,2.380747126436778,1.5536582729925412,1.7764082216729504,2.756325579136518
2024-07-16,1.9372962951888248,2.3430316091953984,1.5848913865773246,1.7931247560816923,2.742605992909526
2024-07-18,1.9189267310548257,2.2525143678160884,1.60342591591916,1.833907896448545,2.5780680879996134
2024-07-19,1.871054231578104,2.200431034482756,1.579757916351452,1.788278912449586,2.509033072701668
2024-07-22,1.875768720908208,2.243534482758617,1.5837025829460702,1.8243462989462689,2.5303287844203792
2024-07-23,1.8703465598181936,2.165589080459767,1.5840268021182309,1.835143749186935,2.5563595745714163
2024-07-24,1.845966769328904,2.155890804597698,1.5726791310926174,1.824834135553528,2.567553785634502
2024-07-25,1.8495649313757692,2.1655890804597666,1.5661407111207164,1.8286717835306323,2.578772279151087
2024-07-26,1.8923541548306029,2.226293103448272,1.6366583810655992,1.8783660725900837,2.6192754115875885
2024-07-29,1.905261689043044,2.3085488505747094,1.600940235599264,1.9077663587875595,2.6795201787188594
2024-07-30,1.9065972948997751,2.2852011494252844,1.5890521992867166,1.9006764667620617,2.729590597834007
2024-07-31,1.9265018090482269,2.270474137931032,1.6119636874527168,1.8913750487836567,2.835704919625081
2024-08-01,1.9397183267051357,2.235272988505744,1.6270398789581744,1.8397294132951696,2.8025836530523067
2024-08-02,1.9169332894776143,2.176364942528733,1.6143953312439194,1.788506569532974,2.6896459618279853
2024-08-05,1.890789303192492,2.0851293103448247,1.5840268021182309,1.7425198386886915,2.5967170122869234
2024-08-06,1.8792971124998707,2.0635775862068937,1.5600886199070558,1.7125991934434723,2.5354280996551912
2024-08-07,1.9352729519879552,2.156609195402296,1.5581433048740936,1.7437556914270809,2.6576902530231674
2024-08-08,1.9219368278364133,2.1426005747126404,1.5690046471414665,1.745121633927406,2.7410519158855835
2024-08-09,1.9467850770963488,2.1709770114942497,1.582297633200042,1.7881813451281343,3.047617891311741
2024-08-12,1.9358012140059164,2.165229885057468,1.5763536150437685,1.7676922076232562,3.0995823417998185
2024-08-13,1.9279769558153637,2.1275143678160884,1.5775424186750229,1.767952387147128,3.09926666990433
2024-08-14,1.9435258001176088,2.109913793103445,1.590511185561438,1.7856445947703878,3.126778689718812
2024-08-16,1.971144933169867,2.1788793103448243,1.603317842861773,1.8475673214517976,3.1578845126511608
2024-08-19,1.947721994637638,2.1706178160919505,1.5882956878850087,1.7985885260829937,3.248943713272792
2024-08-20,1.949526059265014,2.1778017241379275,1.566140711120716,1.8025887862625167,3.2994512165509238
2024-08-21,1.9639386418682492,2.1939655172413755,1.5815951583270274,1.8013529335241276,3.2942547715021155
2024-08-22,1.976337848478502,2.1874999999999964,1.6063438884686028,1.7776440744113395,3.3945898693604035
2024-08-23,2.0744650101167124,2.198275862068962,1.6283907921755083,1.794588265903469,3.374653975037641
2024-08-26,2.079667892633233,2.203304597701146,1.6357397600778103,1.816768570313512,3.3634111990675573
2024-08-27,2.093432606723875,2.1616379310344795,1.6456824813573956,1.8087680499544645,3.336360545869558
2024-08-28,2.1243608527943034,2.1548132183908018,1.681995028639358,1.8199557694809376,3.5171191297168707
2024-08-29,2.154481755025961,2.127873563218388,1.692316005619797,1.793677637569919,3.4824195036666543
2024-08-30,2.171166861027217,2.1501436781609167,1.7173349184048396,1.82476909067256,3.476640279733868
2024-09-02,2.2179230332207007,2.1329022988505715,1.6982059872473771,1.8062963444776856,3.471516682045558
2024-09-03,2.2014871074165963,2.134698275862066,1.6865881335782968,1.8114023676336632,3.420329270069452
2024-09-04,2.185549542006795,2.1476293103448243,1.6879930833243253,1.78847404709249,3.467485794764707
2024-09-05,2.1640303401808025,2.0876436781609167,1.672106343888467,1.771237153636005,3.4809625564567086
2024-09-06,2.158917162535257,2.0373563218390776,1.6635145358262164,1.754975933394038,3.4498324510708605
2024-09-09,2.162405685295376,2.0226293103448247,1.6671890197773676,1.7619682580980838,3.465907435287266
2024-09-10,2.190343768999987,2.052801724137928,1.7052307359775187,1.7497072980356407,3.4665387790782423
2024-09-11,2.2766597892932228,2.069324712643675,1.705176699448825,1.726453753089628,3.4718323539410467
2024-09-12,2.337011233043285,2.0955459770114917,1.7796930725170197,1.7828151424482854,3.5017726191054392
2024-09-13,2.339732280796178,2.082974137931032,1.766400086458444,1.7816443345908637,3.512772570540532
2024-09-16,2.330004285899389,2.086206896551721,1.767480817032312,1.7935475478079836,3.554368413384493
2024-09-17,2.3822224880144303,2.042385057471261,1.7959040311250387,1.813223624300764,3.5954786071584715
2024-09-18,2.3452142451335085,2.031968390804595,1.788501026694043,1.8265903473396603,3.562721577388184
2024-09-19,2.3658164638339843,1.959051724137928,1.799254295904029,1.8196305450760983,3.5579379340488604
2024-09-20,2.380508128258029,1.992456896551721,1.849940559818435,1.9193768700403235,3.625443154776363
2024-09-23,2.4596975949127358,2.0567528735632155,1.891764833027124,1.9837387797580288,3.702321402554518
2024-09-24,2.480568928226134,2.096264367816089,1.8984653625851056,1.9996747755951565,3.701301539507556
2024-09-25,2.4713193593078757,2.0822557471264336,1.9025181022371105,2.0105697931572744,3.698169103006172
2024-09-26,2.5160521883004896,2.0869252873563187,1.9140819193774967,2.069142708468839,3.8101112136370303
2024-09-27,2.5249728393585085,2.108117816091951,1.8746352534313175,2.07080135293352,3.804429119518241
2024-09-30,2.461093004016783,2.0481321839080437,1.847562952555926,2.0130740210745377,3.678621727939395
2024-10-01,2.423516630286356,2.039870689655169,1.8358370258294592,2.058995707037852,3.6971006750522113
2024-10-03,2.353546830926251,2.0021551724137905,1.8085485788392937,2.0358072069728075,3.6364916711184536
2024-10-04,2.3471578506712896,1.991379310344825,1.7733707986598926,1.962696760764924,3.5711233062988725
2024-10-07,2.3157910474538745,1.920617816091952,1.7962282502971991,1.9905034473786876,3.617842746831144
2024-10-08,2.3700226255618992,2.013290229885055,1.7912568896574066,2.05922336412124,3.9055655383419983
2024-10-09,2.355869190363701,2.0287356321839054,1.8135739760077796,2.0508650969168687,3.992448156961784
2024-10-10,2.3586400741560247,2.0610632183908018,1.8135739760077796,2.0777286327565982,3.899203535525234
2024-10-11,2.367600594045588,2.0538793103448247,1.8236247703447512,2.038734226616361,3.9992958088485313
2024-10-14,2.3720559359706543,2.0524425287356296,1.832486761050468,2.0521009496552587,3.978364333932306
2024-10-15,2.296743713183624,2.075071839080457,1.855884577974709,2.0526863535839697,3.945534456801521
2024-10-16,2.315771113038103,2.0524425287356296,1.873932778558304,1.9955769480941816,3.790879510465743
2024-10-17,2.01725323685076,2.044181034482756,1.838484815735436,1.9283205411734063,3.7490408430867914
2024-10-18,2.006189636097239,2.062859195402296,1.8457257105803504,1.9280928840900189,3.772546258073921
2024-10-21,2.093213328150384,2.028017241379308,1.8291905328001716,1.9501756211786097,3.694113933271823
2024-10-22,2.066869997707541,1.9515086206896528,1.828866313628011,1.8779758033042768,3.641081054829785
2024-10-23,2.1104067617538287,1.929956896551721,1.8218956014265624,1.8170287498373847,3.647855859356034
2024-10-24,2.053743184921607,1.94935344827586,1.8139522317086332,1.838395993235329,3.636540236025453
2024-10-25,2.034526408117293,1.956537356321837,1.8004971360639777,1.7697736438142286,3.575081346219227
2024-10-28,1.995684198985337,1.9400143678160895,1.7976332000432276,1.8088981397164008,3.54905055606819
2024-10-29,1.963709396086873,2.037715517241377,1.7692640224791942,1.7867178353063584,3.598805303287849
2024-10-30,1.9816105014502277,2.0729166666666643,1.7652112828271893,1.761220241966954,3.522145597591185
2024-10-31,1.9608089385920309,2.046695402298848,1.7427861234194295,1.7747820996487549,3.4618765480064155
2024-11-01,1.9687129344456724,2.073635057471262,1.7469469361288217,1.8327370885911247,3.471905201301544
2024-11-04,1.8988627415801995,2.041307471264365,1.7197125256673491,1.8758618446728208,3.430503618085576
2024-11-05,1.968493655872179,2.057112068965515,1.7058251377931466,1.8859438012228404,3.3841726968092902
2024-11-06,1.9975281324442569,2.1684626436781587,1.7278720415000524,1.9087745544425625,3.3779078238065217
2024-11-07,1.964865592201655,2.1576867816091934,1.70301523830109,1.8806751658644432,3.159390024768107
2024-11-08,1.975580340679164,2.139008620689653,1.6966389279152694,1.9350201639130968,3.059079209363318
2024-11-11,1.977364470890768,2.153376436781607,1.686534097049604,1.9062052816443311,3.147345927832552
